roi_id,wafer,z_star,x,y,w,h,a,q_star,d,v,o,c,u_s,split,z_obs,R,mn_d,mn_v,mn_o,mn_c,m_bar,U_star
C_1_068,C,1,73.7883743613595,116.0639104790279,0.8568186590657427,1.2078028262093483,2.2377224809061893,1.0,,,,,0.9454832918151496,val,1,0.0809418112039566,,,,,0.0,0.5302016954964893
C_1_069,C,1,132.3819863080078,15.587411999041063,0.5918724645002451,1.6545545966031132,3.399398329943911,1.0,,,,,0.0501390466060746,val,1,0.005027852952480316,,,,,0.0,0.19405702219787022
C_1_070,C,1,110.57243495499185,128.14530455874558,0.8479626377736136,0.7898359232831504,3.6570494300297325,1.0,,,,,0.9007467713383573,val,1,0.008203255943953991,,,,,0.0,0.49272234675161125
C_1_071,C,1,95.57041558994028,96.23289288475539,0.5611807520158224,0.7026877461780083,3.3787472453425864,0.9991559657374964,,,,,0.7875097905915912,val,1,0.0017023481195792556,,,,,0.0,0.45075835425908994
C_1_072,C,1,74.6974877376522,49.97371897870998,0.6755506384752266,2.48118797351736,2.7068898386042086,1.0,,,,,0.24308255854230998,val,1,0.4466654062271118,,,,,0.0,0.3940785173579421
C_1_073,C,1,61.23298792391768,136.5165520477608,0.45043849425642296,0.19754267026816674,2.0169908146943687,0.9813670164523122,,,,,0.600531400026326,val,1,0.03235198184847832,,,,,0.0,0.3875335761654607
C_1_074,C,1,113.43885319961191,122.6044453087096,0.6817606088611483,1.2915921596741147,4.46216843092797,1.0,,,,,0.18441870129665028,val,1,0.003453647019341588,,,,,0.0,0.24058263955963005
C_1_075,C,1,22.620832964329484,83.63411943193056,0.14144823056965908,0.35320852259181484,3.6973133877899587,0.999532554238853,,,,,0.5929495592022678,val,1,0.011059289798140526,,,,,0.0,0.3856697686512858
C_1_076,C,1,103.07431561782194,85.74456805264658,0.2268592821531416,0.5251422097674554,2.0402551129990663,0.9713136163588513,,,,,0.14374677333298036,val,1,0.3310597836971283,,,,,0.0,0.31531686496904066
C_1_077,C,1,37.303060733054025,83.9354135842868,0.5606081448449186,0.6068848164964713,3.035052410275067,0.9960582937158231,,,,,0.5439869340000338,val,1,0.004797171335667372,,,,,0.0,0.36538862413817075
C_1_078,C,1,117.55250033727486,141.574297428765,0.609411548873782,1.3792961141519546,1.8505520198622127,1.0,,,,,0.7536741004407208,val,1,0.0075819287449121475,,,,,0.0,0.44106051377772587
C_1_079,C,1,124.44034997809527,91.88906037671556,0.4026594332144833,0.5185062257641754,1.9721489861006067,1.0,,,,,0.05959194080908092,val,1,0.00390191120095551,,,,,0.0,0.19702775264346495
C_1_080,C,1,137.26707844367195,52.395159015902955,0.47731268680393,1.044042220383311,3.473675824870391,1.0,,,,,0.44440028701387924,val,1,0.05004429072141647,,,,,0.0,0.34555338767128263
C_1_081,C,1,126.15032110964658,103.33888298315199,0.9150339129977783,0.23344101171564494,3.0078466418504832,0.9942960832476597,,,,,0.6144637370835774,val,1,0.18064120411872864,,,,,0.0,0.44172067756483063
C_0_000,C,0,98.80346807879486,22.431593919165234,1.0726054570481218,0.4339511270110593,1.3546863854407336,1.0,,,,,,val,0,0.4287158526480198,,,,,0.0,0.12861475579440593
C_0_001,C,0,102.27825986120492,94.80092344610986,0.9796414245666126,0.5414133436745514,0.42424935400972563,0.9804472803070123,,,,,,val,0,0.4715844839811325,,,,,0.0,0.13870911742628614
C_0_002,C,0,52.062644632850144,87.51531026584837,0.5379587703538682,0.9460381373491124,1.3273709596905203,1.0,,,,,,val,0,0.4050372829660773,,,,,0.0,0.1215111848898232
C_0_003,C,0,31.04337131783781,144.44947219619442,0.5665854515634117,0.6118222107926357,1.5437595918405482,1.0,,,,,,val,0,0.4359786152839661,,,,,0.0,0.13079358458518983
C_0_004,C,0,139.90062625211814,40.4419201033663,0.4728200560775614,0.7842479502959584,0.1,0.9953388957198416,,,,,,val,0,0.46855883151292804,,,,,0.0,0.1399124489813571
C_0_005,C,0,121.31093425610175,51.13173482044283,0.4234685211951493,0.28607334895299896,1.0074650717177163,1.0,,,,,,val,0,0.45757815390825274,,,,,0.0,0.1372734461724758
C_0_006,C,0,34.04188951238306,132.5760531235728,0.842754709316576,0.17842631269445078,0.4629634852189314,0.9834815083040863,,,,,,val,0,0.4396834075450897,,,,,0.0,0.12972615024861753
C_0_007,C,0,103.59454000716813,123.25224035185953,0.509989420712069,0.3474772183845595,1.3894121327092803,0.9797343094948564,,,,,,val,0,0.4563442438840866,,,,,0.0,0.1341288338021184
C_0_008,C,0,36.031155670743495,141.14786475967247,0.7228797971428584,0.5211657805016987,1.3107257362694507,0.9924705093994347,,,,,,val,0,0.414932818710804,,,,,0.0,0.12354257578573648
C_0_009,C,0,47.77657151639252,34.710254424957526,0.6689638504824518,0.6169230654290906,1.3366287047672614,0.9813392277136422,,,,,,val,0,0.43989236950874333,,,,,0.0,0.12950509145125028
C_0_010,C,0,57.2202302462602,7.478154412029308,1.4465765918385904,0.6259375975105715,0.37116322927747525,0.9718400704507552,,,,,,val,0,0.4727735072374344,,,,,0.0,0.13783807157426364
C_0_011,C,0,102.36543891428263,18.876123665907823,0.4507797043909754,1.2410057238942789,0.6530759573595213,1.0,,,,,,val,0,0.4534178599715233,,,,,0.0,0.13602535799145699
C_0_012,C,0,113.09841941364311,72.88072611643364,0.4816083491912944,0.8597295862327544,0.8134109835296076,1.0,,,,,,val,0,0.43990793973207476,,,,,0.0,0.13197238191962243
C_0_013,C,0,116.45871158768408,31.53125277192126,0.45142342430537574,1.0542189572723504,1.433812641692265,0.9874247493587828,,,,,,val,0,0.5022202640771866,,,,,0.0,0.1487714155137953
C_0_014,C,0,87.39580734457431,117.8949276347176,0.4042845761364074,1.1011288153441248,1.7519586090054031,1.0,,,,,,val,0,0.4043995073065162,,,,,0.0,0.12131985219195485
C_0_015,C,0,83.90390004168911,104.6718919972855,0.9947084619630608,0.9357950825458372,0.7522257985098498,0.9900359981374308,,,,,,val,0,0.4031458869576454,,,,,0.0,0.1197386821767337
C_0_016,C,0,130.15726531955835,57.82434046554236,0.9717332985093089,1.0104472240058346,0.8003551714683006,1.0,,,,,,val,0,0.4052608517929912,,,,,0.0,0.12157825553789736
C_0_017,C,0,16.039525956610706,67.60004263941391,0.5589621858771395,0.7560285329656505,1.7774485303701826,0.9970307648079628,,,,,,val,0,0.40234531071037055,,,,,0.0,0.12034519585633746
C_0_018,C,0,147.95496935869912,144.1340382787847,1.3231442635035673,0.15472942879912785,0.15770088456090758,0.9711108831863363,,,,,,val,0,0.4090819373726845,,,,,0.0,0.11917917644926955
C_0_019,C,0,99.31259907884487,71.7771603865629,0.9806746132336946,0.7554191903081532,0.536500685066951,1.0,,,,,,val,0,0.4136074878275395,,,,,0.0,0.12408224634826184
C_0_020,C,0,137.49644102211292,125.79355457462191,0.8773975186682307,0.3496754032921587,1.0257636695303696,0.9602249136059438,,,,,,val,0,0.4004358022473753,,,,,0.0,0.11535253008531382
C_0_021,C,0,104.62119515017059,148.30834878975813,0.4158211335418329,0.5821299205480939,1.1800251916729174,0.9990668634596296,,,,,,val,0,0.4226685486733914,,,,,0.0,0.12668224236184766
C_0_022,C,0,1.8654633091554185,103.36419141343339,0.8552685919038449,0.3819748941190369,0.4242859983755515,0.967299244684324,,,,,,val,0,0.5184331268072129,,,,,0.0,0.15044399159398483
C_0_023,C,0,10.30495645939894,93.49379440125446,1.1660836301031947,1.5893238904046831,1.5268578828649062,1.0,,,,,,val,0,0.4787052392959595,,,,,0.0,0.14361157178878783
C_0_024,C,0,58.4166385675732,63.05124414424583,0.8294692070869244,1.0496212781092578,1.1318155116896493,0.9996233178220876,,,,,,val,0,0.4166942421346903,,,,,0.0,0.12496118425201183
C_0_025,C,0,105.90393356170908,1.0186950380314863,0.7412078180248906,1.0194789201868848,0.3779659788017736,0.9565274629162482,,,,,,val,0,0.4240901350975037,,,,,0.0,0.12169615829178725
C_0_026,C,0,140.0806643255277,138.7874023577441,0.3537637295104058,1.0139934955388947,0.45139525100862,0.9982929710555708,,,,,,val,0,0.5619786381721497,,,,,0.0,0.16830579731119166
C_0_027,C,0,101.66906732440266,69.0609179933943,0.8574078500297747,0.5553587446829563,0.9122443982968925,0.9923987128596714,,,,,,val,0,0.5521223425865174,,,,,0.0,0.1643776506371779
C_0_028,C,0,143.26984614484923,46.05418098368636,1.0329486916547255,0.9158098056006013,1.5371700576822804,0.9992988271602681,,,,,,val,0,0.4870765656232834,,,,,0.0,0.14602051222937953
C_0_029,C,0,57.45902605474344,59.67658626340853,0.37510302965532577,0.5120882458043264,1.1069148660283132,1.0,,,,,,val,0,0.48617646992206576,,,,,0.0,0.14585294097661972
C_0_030,C,0,141.48842483248757,57.36750846433491,1.0824056770608619,0.7308393273934105,1.8235144257947464,1.0,,,,,,val,0,0.551287192106247,,,,,0.0,0.1653861576318741
C_0_031,C,0,58.80383906606232,126.11607267131694,0.24844707263162905,0.3861401900847176,0.1,1.0,,,,,,val,0,0.4037550979293883,,,,,0.0,0.12112652937881649
C_0_032,C,0,75.83881473514539,42.73853185243702,0.46327568736282426,1.096940590484819,0.9814724408544404,0.9759065143789469,,,,,,val,0,0.44321271628141407,,,,,0.0,0.12976025312238598
C_0_033,C,0,39.35424884115265,83.89735437960498,0.34181401546548773,0.2842622638562887,0.2960498125704568,0.968987209417267,,,,,,val,0,0.4175624005496502,,,,,0.0,0.1213837875798542
C_0_034,C,0,21.327644209142193,16.83327152962758,0.682792147003143,0.6226098880901587,0.6537503411253103,1.0,,,,,,val,0,0.43683903440833094,,,,,0.0,0.13105171032249927
C_0_035,C,0,136.95762404429462,75.25930376665575,0.6652241259586211,1.0388889807773982,0.19083167090639697,1.0,,,,,,val,0,0.4014140769373626,,,,,0.0,0.12042422308120877
C_0_036,C,0,121.0725542227317,114.05836736307647,0.9980179528080998,1.090507220723966,1.0913345774290033,1.0,,,,,,val,0,0.4123775497078896,,,,,0.0,0.12371326491236687
C_0_037,C,0,79.89128513383872,60.2250266667595,0.994573923240274,0.5290171453936261,1.4078941555764382,0.9841574010849742,,,,,,val,0,0.481298828125,,,,,0.0,0.14210214114982309
C_0_038,C,0,76.11649659736443,45.597986442562274,0.5271040581182297,0.38997225801158497,1.5004175644392888,0.9868307878041502,,,,,,val,0,0.46044996827840806,,,,,0.0,0.1363158614821732
C_0_039,C,0,17.732484857213056,65.94211634964292,0.7279573630356779,1.2417147686931114,1.5826742240318579,1.0,,,,,,val,0,0.42302562668919563,,,,,0.0,0.1269076880067587
C_0_040,C,0,53.39867971083513,142.39417150289427,0.4352958513138864,0.35265810494194566,1.3938219403784475,0.9983286984360461,,,,,,val,0,0.500232943892479,,,,,0.0,0.14981907113730306
C_0_041,C,0,108.2113289918164,84.46778637720371,0.6241345908478314,0.38469973628613735,1.3691125171858505,1.0,,,,,,val,0,0.5660978317260742,,,,,0.0,0.16982934951782225
C_0_042,C,0,88.91064036267764,43.51426366493075,0.5459784434533185,0.3043333831769616,0.6991945577991461,0.9852638918593926,,,,,,val,0,0.41930123642086986,,,,,0.0,0.12393671041724444
C_0_043,C,0,88.78449479215408,34.46684838970583,1.4919812056099047,0.7131181906405293,0.7994806151537382,0.971995671576354,,,,,,val,0,0.4136540409177542,,,,,0.0,0.12062098119063754
C_0_044,C,0,118.7576973794662,146.65675785651868,0.6912408486272886,0.5501974298820287,0.8247549787297958,0.9792118903802899,,,,,,val,0,0.4026963666081429,,,,,0.0,0.11829752111869016
C_0_045,C,0,35.61303104855627,90.6336520495928,0.591703795812487,1.4742500893952974,1.0946743485413324,0.9855031211823763,,,,,,val,0,0.4264431476593018,,,,,0.0,0.12607831590752366
C_0_046,C,0,130.71841314494083,107.96272905837587,0.601078458717872,0.6085446598530385,1.154627540405188,0.9742588945337785,,,,,,val,0,0.4873630434274674,,,,,0.0,0.14244533397787867
C_0_047,C,0,97.20817890683294,120.45744257122854,1.483074136447331,0.687886895942396,0.9557384673623603,1.0,,,,,,val,0,0.5033142566680908,,,,,0.0,0.15099427700042725
C_0_048,C,0,9.751091067971313,108.93178315502327,0.5111009396640988,0.7545561452133221,1.2037995149774228,0.965427182868697,,,,,,val,0,0.48819194436073304,,,,,0.0,0.14139413206301224
C_0_049,C,0,124.83505622217211,60.657857969117416,0.5882065071351645,0.33944154928875203,1.1913165393676008,0.9785594147177405,,,,,,val,0,0.43943282663822175,,,,,0.0,0.12900333889285817
D_2_000,D,2,121.09841907001596,101.08074196388463,0.3025349959992945,0.24257264157135658,3.2990255765154926,0.9937420544587997,16.655810624173544,4411.960789811797,8.210773542394756,0.7191904686274876,,test,2,0.212232875651322,0.03512475813011757,0.15330865081717615,0.0888564390329854,0.7206148215843585,0.2494761673911594,0.6360273138662144
D_2_001,D,2,60.96985369294021,56.85776728944533,0.9153661382898389,1.2319964754349197,3.6399000416397502,0.9979704641912173,158.2301701519992,3035.8815583083465,55.62245046996662,0.841887344432812,,test,2,0.4666073444132455,0.7825395541799713,0.10244574730913193,0.6225103391413956,0.8467560405217347,0.5885629202880585,0.784561388581868
D_2_002,D,2,42.18061140974921,59.362989644950424,0.5744273220938027,0.9630423843543388,4.1054514741726305,1.0,66.83931777539406,2128.8369449928387,62.56856739307018,0.3953932757903077,,test,2,0.29910402441873307,0.3000590010791304,0.06891939098577346,0.7006940826163617,0.38772800335935803,0.3643501195101559,0.6897444672247696
D_2_003,D,2,34.120854919407826,84.405085719036,0.476879809977593,0.39992461655316724,3.1915363653872535,1.0,149.75786903612058,8841.760314362282,65.02101880813416,0.21595410582715957,,test,2,0.3882787477747599,0.7378116583115617,0.31704374732831514,0.72829825836561,0.20325162223148352,0.49660132155924264,0.7437250728887426
D_2_004,D,2,119.87904645488014,102.38873472879445,0.6653377336373792,0.7250425432619231,2.9868675157721474,0.9953750627566742,80.21138644367667,11076.556633751372,34.98116259009905,0.4231383513619782,,test,2,0.36742399417606514,0.37065428407954354,0.3996467159299342,0.3901771989915705,0.4162519378862081,0.3941825342218141,0.7130692021247749
D_2_005,D,2,109.93592871489825,108.17334652019088,0.36862753104832846,0.49324684634727295,2.132609088639953,1.0,95.86163202034841,12048.660415135715,56.59584015796084,0.4652000733384847,,test,2,0.42937868371990995,0.45327676702652947,0.4355778016555259,0.6334665684288971,0.4594944152997309,0.4954538881026709,0.7558188173724052
D_2_006,D,2,79.4167914626089,108.53673640376951,1.2814391026274186,0.39081289663857166,3.227994206031019,0.9979825723113781,199.89302563499422,2572.8826530570523,34.433505484190924,0.9209266052877103,,test,2,0.49771120772452443,1.0,0.0853322932993672,0.3840129084743541,0.928014089210481,0.5993398227460506,0.7960975393385059
D_2_007,D,2,11.497681544743688,33.1981875983855,0.47654021542499825,1.2617212170501009,3.061344254881504,1.0,73.21682230141482,7527.798210877305,89.18837900086851,0.4440826214464133,,test,2,0.3975469616741118,0.33372781837429866,0.26847682897597197,1.0,0.4377841549118157,0.5099972005655216,0.7492635121480762
D_2_008,D,2,61.88603586362524,140.3668194167293,0.5473716399381181,0.30026771725886514,3.754253816432238,1.0,186.3026624634348,1705.7787336612344,38.260608402580324,0.08693054104655262,,test,2,0.3075044708571086,0.9307429166076069,0.053282232536884244,0.427089815491053,0.07060611168976351,0.3704302690813269,0.6935163966562292
D_2_009,D,2,113.33420982237469,104.49835022217361,0.323326929727629,0.687011965686919,2.725641585648128,1.0,70.59694789140791,9787.246086539337,68.80869052125777,0.24078381359476553,,test,2,0.3207498572106957,0.31989669171858043,0.35199097311118577,0.7709313376622262,0.2287783488339936,0.4178993378314965,0.7072630561285167
D_2_010,D,2,46.55524729596261,14.652662867800148,0.8226087896592651,0.7629662133698567,3.088834563661935,0.9934379075384406,33.55714450723639,14491.881609074473,7.510802159700562,0.2629967302561459,,test,2,0.18815734247500487,0.12435212288254004,0.5258846102978915,0.08097773735977369,0.2516148258463877,0.24570732409664822,0.627886539184299
D_2_011,D,2,32.586980391232245,20.21056898844375,0.4598178648535153,0.47617292234618247,2.807757605404313,0.9858458922021899,98.23537114785782,4834.390856396082,64.45584353656439,0.4734495062757713,,test,2,0.3943808915998546,0.4658084694603611,0.16892259165988358,0.7219367877857191,0.46797542607870557,0.4561608187461673,0.7267949010905135
D_2_012,D,2,58.05681241602023,25.209771729105086,0.8883749308441905,0.6147866486716091,2.580921797553356,0.9903372117576544,82.397141317672,6997.427154875922,77.08259608828203,0.24407244233180037,,test,2,0.33167065478504826,0.3821935595444705,0.24887315265612467,0.8640603358564125,0.23215929586136735,0.4318215859795938,0.7065121529716959
D_2_013,D,2,17.760102131788003,88.1043957080562,1.0122460807912437,0.6905339038264589,3.725941725441703,1.0,124.87252611180809,2564.9294271936824,54.957182258051006,0.7964432000593724,,test,2,0.4323346616411275,0.606434242454349,0.0850383246452336,0.6150222476223113,0.8000361894480449,0.5266327510424846,0.7631247884128498
D_2_014,D,2,28.384497693769813,19.3765022423902,1.061341933642035,0.8801262263209741,2.772116350745591,0.9826861416990631,53.172058134810975,7260.581888247086,88.48316625378362,0.12392001419007237,,test,2,0.3969845895335387,0.22790531371020345,0.2585999281968898,0.992382283666308,0.10863395224845883,0.396880369455465,0.7132395382091127
D_2_015,D,2,40.374617992237795,31.477658734291257,0.5199606819070035,0.20950617408551786,2.7225928900212257,1.0,102.01664101382649,9336.355570654401,64.96568490482517,0.819073005808195,,test,2,0.45546378963134615,0.48577096164544464,0.335325071702957,0.727675433879689,0.8233012584462291,0.59301818141858,0.7837311154167586
D_2_016,D,2,49.01939992953756,92.87563053404378,0.502081136616583,0.8431005117828568,2.878388148612483,1.0,45.69396347332719,18489.158590509483,1.917732974813643,0.6746995491956221,,test,2,0.30307792034917075,0.18842614096384272,0.6736327259202187,0.018023558610713104,0.6748749543551021,0.3887393449624692,0.695957947126436
D_2_017,D,2,82.23931330881086,136.26588905200543,0.640723271409522,0.26616079836328455,2.7620890037103316,1.0,190.71377976681933,4941.740662079068,1.3662628190457426,0.4149466478891166,,test,2,0.33682526864147416,0.9540305680626935,0.17289047569087465,0.011816349364170127,0.4078302771515062,0.38664191756731114,0.7056503283268887
D_2_018,D,2,13.471769442655546,33.79622902805332,0.2901390895534789,0.45270029537907724,2.3399146432157423,0.997643005371069,57.45806591776946,19185.43020221158,32.54264595467796,0.21576019232852162,,test,2,0.38260941318406333,0.250532473343148,0.6993684502816001,0.3627298696140489,0.2030522651987469,0.378920764609386,0.7161040814171471
D_2_019,D,2,18.163681004691806,117.88948295603967,0.9752004005091179,0.6385053459901233,1.0808674488908316,1.0,192.7322248739818,3449.917380770436,61.569646207645995,0.7992837635103273,,test,2,0.5548661385557097,0.964686563563144,0.11774941849654944,0.6894504772210729,0.8029564931136485,0.6437107380986037,0.8239885229399548
D_2_020,D,2,100.46380151708848,24.111478444487695,0.5404070275323791,0.6159311656684477,2.2594010798177377,0.9967314060060535,27.672836887820147,2803.070831466204,31.074114079611412,0.9535293740506514,,test,2,0.40513639756980846,0.09328704447477805,0.09384055273608975,0.3462004445156712,0.961532081950703,0.3737150309193105,0.7211174794317435
D_2_021,D,2,13.246034048490424,54.46054296498519,0.5018378446754409,1.0586813719810355,3.5932438927689176,0.9805746074417548,122.17743013201822,10636.947736786477,79.30349248163374,0.7911422043707032,,test,2,0.5288110555097788,0.5922059978852926,0.383397807876018,0.8890581865727959,0.7945863843624495,0.664812094174139,0.8045775417945227
D_2_022,D,2,53.680872219631986,71.35003108279841,0.7284032228382841,0.42413107119625143,3.13855845517414,1.0,160.56410768769612,10456.729735825738,9.092058808766177,0.08415554230093703,,test,2,0.2826682408493467,0.7948611317103514,0.3767365556868808,0.09877596413701495,0.0677532132600021,0.3345317161985623,0.6786746491192139
D_2_023,D,2,38.08320857596286,141.5262187856455,0.3076306440451997,0.5187411445200707,4.149387770942194,1.0,163.08174521273116,2053.7027781997695,53.42060130516056,0.2563596735430459,,test,2,0.34963289822266813,0.8081525182550434,0.06614226755547657,0.5977268792345836,0.24479145387010962,0.42920327972880334,0.7182552505874364
D_2_024,D,2,18.083943106269274,120.34048798151433,0.405904897352949,0.5184838936316659,4.235288521425446,0.9955174929635932,144.49149311429946,15989.783639945941,20.617607381165467,0.18411452114441784,,test,2,0.3926129364041506,0.7100088323008521,0.5812503513951387,0.2285046374329586,0.1705182376527821,0.4225705146954329,0.726512432232407
D_2_025,D,2,54.97543644627759,1.9563559894018978,0.6002889500986144,0.37837480998435197,2.956386906279283,0.9879917304491881,108.3129917610526,4134.580503179675,68.06441586157811,0.8685054468531752,,test,2,0.44287005375039606,0.5190113430626138,0.14305606765843681,0.7625539694561476,0.8741213655397237,0.5746856864292305,0.7668580949105516
D_2_026,D,2,119.10476338916574,64.68540824807779,0.759143656027301,0.9059189906435013,1.70031165137903,1.0,86.93502075697037,2644.5225585726057,63.960577790278045,0.37874293979696705,,test,2,0.3072512091451958,0.4061504274895832,0.08798026117661066,0.7163622012234349,0.3706102596178689,0.3952757873768744,0.6985556719093858
D_2_027,D,2,56.69034036326249,27.000612014646087,0.9089157714395817,0.38148221448925523,3.468015559070051,0.9999612076669564,192.21741797655602,7474.856241448199,10.798493819520042,0.3809323592182363,,test,2,0.3369178774827792,0.9619687388558464,0.26651997778532044,0.11798316704109021,0.37286114035750784,0.42983325600994127,0.7145427255098278
D_2_028,D,2,32.40306988023078,54.46377364207012,0.8905988612656572,0.45954769583227334,2.100391726592417,1.0,38.96478989365096,2971.4339697755627,23.5636872821748,0.2121450886172248,,test,2,0.16676468205530845,0.15290075405471634,0.10006362322657622,0.26166497115425624,0.199335678401121,0.17849125670916746,0.6117776045273035
D_2_029,D,2,83.03029639318474,60.358239345654816,0.3770912873382212,0.6532918776943832,4.277905036844608,1.0,16.458529118110807,7975.681861553759,55.55560896396869,0.2754352587661226,,test,2,0.2439852195877768,0.03408324809178816,0.2850315900577869,0.6217579879765253,0.2644025283672345,0.3013188386233337,0.6602317973576075
D_2_030,D,2,126.35297244473675,43.04055973408572,0.3042388498897087,0.795121698424245,2.8391188427829155,1.0,66.98122511035008,2710.660233112706,40.834463755099186,0.016952652522374323,,test,2,0.16216823412426803,0.30080817375536834,0.09042485454112517,0.4560604833981361,0.0,0.2118233779236574,0.6172611656921511
D_2_031,D,2,140.67797355701552,116.48504047843609,0.9102020227243778,0.6110181034918823,2.71778162783295,1.0,133.86190780814945,4033.6081792364685,49.141673352666466,0.3215158851678187,,test,2,0.32026131070513286,0.6538919665054667,0.13932390932617625,0.5495643433761771,0.31177672877418194,0.4136392369955005,0.7062394125929664
D_2_032,D,2,80.37432464365725,48.535876840311296,0.3213557868940645,0.23304985825360194,4.165036709816754,0.9997049869320775,190.88418371633094,8633.192181759208,47.17613428830838,0.7411006259218841,,test,2,0.5772211973561078,0.9549301831737566,0.30933461215602365,0.5274407304714385,0.743140040177617,0.6337113914947089,0.8283918930211203
D_2_033,D,2,91.70445191362369,22.18356109333402,0.902097639647849,0.17855071690447377,2.2123616045808223,1.0,133.57160628099257,599.0162883191695,7.973468004990476,0.5890779569162418,,test,2,0.41489614003771963,0.6523593750288986,0.012373867542336074,0.08618538764312261,0.5868497952254075,0.3344421063599412,0.7183245697913038
D_2_034,D,2,50.61690196415271,8.927811478470298,0.4082505079332544,0.3300591925246593,2.787422675178019,0.976427211465411,126.15555464206199,1365.9182765779758,54.930128886954996,0.6853605238642563,,test,2,0.38459482559959507,0.6132077465723554,0.04072024537867443,0.6147177416876547,0.6858352035948276,0.4886202343083781,0.7235098434199987
D_2_035,D,2,85.36702133457263,25.675362665352004,0.802634701075262,0.4463197247976152,2.3516415879224417,1.0,53.461802707103274,13716.594893747857,89.03474162375967,0.5635825999957378,,test,2,0.4374858001891052,0.22943496484992013,0.497228314577446,0.9985906771774914,0.5606387333863229,0.5714731724977951,0.7739019814533363
D_2_036,D,2,113.0643724664304,69.25177892635848,0.2745937061565854,1.0815575689294903,3.559516797960571,0.998405589066896,149.7990108749834,1571.492787946408,16.339409099902042,0.6327300942900799,,test,2,0.32780840010902107,0.7380288587933814,0.04831872975084387,0.18035031457023742,0.6317273341310785,0.3996063093113853,0.7044893679184085
D_2_037,D,2,131.88172676152718,115.7809455532499,0.804024241999172,0.7572861798076829,2.4737119147683777,0.9953684522174774,157.688872684863,2346.470822154328,36.860200735001094,0.5488397902654171,,test,2,0.3593419575830106,0.7796818775685338,0.07696361594079461,0.4113271793226037,0.5454820639296768,0.4533636841904022,0.7227790071600206
D_2_038,D,2,21.053236211553568,144.96658171964518,1.0936040553416306,0.6022629112394584,1.9982092458617544,0.9888998550886328,76.49435063725797,4013.8023658183647,37.36652853411915,0.5671497174262232,,test,2,0.30246958158893017,0.3510309033457009,0.13859184306594882,0.41702627756680694,0.564305986833657,0.36773875270302836,0.6837765790365327
D_2_039,D,2,10.643906574899964,48.79699252896007,1.0360424279288767,1.000876298672497,3.1434725875552725,1.0,121.19625895774743,16633.311918139912,45.461528680683344,0.660431702466069,,test,2,0.47063641000665757,0.587026092035438,0.6050365665847367,0.5081415613858427,0.6602065810467788,0.5901027002631991,0.7876826554091265
D_2_040,D,2,45.6318003874911,19.37777965266777,0.3618677393753747,0.6376355740182291,4.9633685224197315,1.0,190.6555092924905,971.4757107225132,71.77533845726019,0.34904720120068833,,test,2,0.5276230757443403,0.9537229402208197,0.02614078388600131,0.8043231800076206,0.3400809031106698,0.5310669518062778,0.7926242363304767
D_2_041,D,2,42.04168411692368,14.383083035681816,0.7676396400328251,0.5133464072878553,3.8107782246354263,0.991992735319572,168.31365088331975,2907.177599267703,36.2963613752663,0.6329488304847882,,test,2,0.4302254949343943,0.8357733651568192,0.09768856698119736,0.40498074543002566,0.6319522106818882,0.4925987220624826,0.7494356638175551
D_2_042,D,2,26.97853766945234,122.9587394400293,0.32651339744665747,0.30156383406498427,2.273731423898312,0.9937753660500606,80.01646923248684,34644.39328721631,24.45682379152386,0.8102982436706515,,test,2,0.50259437036086,0.36962525588450923,1.0,0.271717890865817,0.814280171440954,0.61390582954782,0.7971774688830672
D_2_043,D,2,3.78411912701323,95.42632581698983,1.1496751578507507,0.6175003389606498,3.2053696120174657,1.0,155.38733592604302,5711.340150442176,60.55200841101445,0.7470435737445157,,test,2,0.5152012112206952,0.7675313537524145,0.20133655904153006,0.6779962023617431,0.7492498182588242,0.5990284833536279,0.8028897569978377
D_2_044,D,2,34.0960511581704,60.02411039745602,0.7011223724572372,0.8109656789820303,2.8034761013749274,1.0,71.07697716577466,3541.6651191986316,71.4826878999161,0.7201412318498572,,test,2,0.44146789356762994,0.322430914606082,0.12114061593628996,0.8010291790058389,0.7215922746042776,0.4915482460381221,0.7586414775487258
D_2_045,D,2,58.42287822533096,86.60297309623527,0.430327674592566,0.8297673991052926,4.275021367030128,1.0,91.83564018637799,2078.7327231971426,14.433243549537377,0.9212346426838,,test,2,0.3749310553109322,0.4320223119435527,0.06706742916540953,0.1588949949923544,0.9283307738234021,0.3965788774811797,0.7191279090158754
D_2_046,D,2,15.190554098851377,131.08764656067981,0.45255219674501274,0.42948824096381966,2.897057108728591,0.9892700261090842,124.94660959519416,14506.347909482367,80.96277113984178,0.31132366089678654,,test,2,0.4759432032374318,0.6068253520578841,0.5264193164579148,0.9077346094437284,0.3012983886795981,0.5855694166597813,0.7798824879632663
D_2_047,D,2,129.43062955516618,137.4160553782517,0.33262050923813646,0.27798406113108276,2.5199911592606097,1.0,108.1729203975837,913.4764235341321,19.87680920513153,0.09526893294229788,,test,2,0.1642723342194369,0.5182718630472444,0.023997003149935046,0.22016639965162826,0.07917857868049354,0.21040346113232528,0.6176000599107216
D_2_048,D,2,116.094719162598,85.64779425505928,0.5137513039675101,0.5473065830345668,3.3441795251678226,1.0,169.97975737978584,9421.02222931692,25.215037147552604,0.6354733668095892,,test,2,0.4984410651478431,0.8445692562447727,0.3384545369192842,0.28025214952908145,0.6345476157170363,0.5244558896025437,0.7825085321095824
