roi_id,wafer,z_star,Direct_error,Predictive entropy,Inverse margin,Direct-U head,DINOv2 anomaly,Conventional KD,Privileged student,Multimodal teacher
B_0_027,B,0,0,0.7960509326627627,1.803371642487319,0.1926485799316557,-1.6509656733181228,0.6197723101903004,-0.457263588605961,0.0415531646886983
B_0_028,B,0,0,2.8221631655344144,-0.3438017512458985,-0.7134933948328663,0.5317721721724209,-0.3984618522256092,0.5243731186576426,0.66145095852834
B_0_029,B,0,0,0.2711631099433198,-1.1986171737543387,-1.0613878902918763,0.5205616657444617,-0.1131637386296599,0.2791218393043727,-0.9362527167717126
B_0_030,B,0,0,-0.974138910040146,-1.3719816807948824,0.2381058980395032,-0.2783873508336877,1.457972288459317,0.0212010816988963,0.3512566443555067
B_0_031,B,0,0,-1.463189412879025,0.359003525603727,0.525031721027372,-1.4515557666372971,1.2504940771333275,-0.37930009119984,0.2765299474896719
B_0_032,B,0,0,-0.0701178509603407,0.330947176368244,-1.7608091816673654,-1.7811853426162891,0.5361965128918635,0.3052432716485083,-0.5998840109709548
B_0_033,B,0,0,-0.2209914918919847,-1.4294213893983012,1.6896728251351418,-0.388081131601325,0.2313911789897424,-0.1341011636139806,-0.4851194191834613
B_0_034,B,0,0,-1.4393989494093395,-1.026492486810175,0.0322811341916822,-1.8038127473732528,-0.8293963199500097,0.5961902058778263,0.4606441318161829
B_0_035,B,0,0,0.1454440446152302,0.5705401740278561,-0.1051673483180654,1.141827978577754,0.4701133603886083,0.6939719224658857,-0.4012800488794987
B_0_036,B,0,0,-1.4386419016385772,0.6166942592561412,1.0667751916245618,1.461959273459557,0.0514374984379849,-0.5945762249547619,-0.192142795751238
B_0_037,B,0,0,1.390134089661626,-0.6650636045017055,0.06981238713164,3.5569318704316037,0.1884364091735914,-0.1597552291116669,0.3584563590252452
B_0_038,B,0,0,1.328313257235194,0.6547861917387789,-0.6038589598274849,1.10081517425603,-0.4741232936431699,-0.1464069213976979,-0.1560285500436791
B_0_039,B,0,0,1.355939081620526,0.608711205674293,2.1945743624258736,-0.724534228041769,-0.0172458311162411,-0.5164809127907739,0.2813023645039378
B_0_040,B,0,0,-0.5925630882606602,-1.8613099526172563,-1.0743957937297652,-1.0677294653048437,-0.152739347215659,-0.4606189271736932,-0.2922703843312221
B_0_041,B,0,0,0.643150704147611,-0.3156712865821526,-0.0976208740572081,-4.29066880837985,0.2754991696527434,0.1522954690685791,0.2415710102880675
B_0_042,B,0,0,-0.165086881524196,0.4374784704598098,0.8471947552849961,-0.7404182235621163,1.1776223916880388,-0.0896583648276504,0.4790483977851474
B_0_043,B,0,0,-0.486015076753102,-0.600132887489555,-1.0696454810431033,-0.218024147025696,0.272940583661269,-0.8115551647845979,0.1396407120709855
B_0_044,B,0,1,0.0760679285724173,-1.2881225339151825,0.2479720257111555,1.0252709282955876,-0.0657860070215747,3.6007406856439865,3.678193228660984
B_0_045,B,0,0,-1.6246440912926885,-0.2904974770162704,0.3865649096690947,0.7778361525300783,-0.8367118103888583,0.3194642610407487,0.3414924688271854
B_0_046,B,0,0,-1.8048296198689016,0.7939571937578792,2.401647332308271,0.7439559271135051,-1.3668976503428512,-0.5647904579948956,0.0491312110159692
B_0_047,B,0,0,0.9928934885950572,1.660885044897985,-0.8927971805622574,0.269952863607827,-0.70755015754265,-0.4486681358309812,-0.4137057697555134
B_0_048,B,0,0,-0.2390442548994001,-2.295003413517654,-0.047661628331962,0.8367742996387155,0.4550468086006665,0.8417025572825563,0.6588757409002531
B_0_049,B,0,0,0.2705310639095289,2.770039886241588,0.6587071306364056,1.861604948628172,0.4038418362658267,0.8930803927322553,-0.5186756912211692
C_2_000,C,2,0,3.3521379855676496,1.195899724967244,2.2810453544099536,0.2776896340384631,2.668881476634243,3.3540196561002302,5.1392521728408775
C_2_001,C,2,1,0.4335843812299074,4.329573979530114,1.347152713332766,0.8278836494663899,4.734520829406054,7.247304915503815,8.564776982934028
C_2_002,C,2,1,1.6198374077301327,4.643544866144596,2.958128968715617,-0.2903906718509597,3.957837606734069,8.31735836804913,9.805327555125867
C_2_003,C,2,0,2.3191685543313385,3.406649466895637,2.307549945451714,3.622287990886544,1.9522505921748696,3.52458186705201,4.225293300845388
C_2_004,C,2,0,2.5901184833319664,2.535410638793912,2.6456312065459864,3.227708874546088,1.9797112481313963,4.02840856405019,3.691181007471156
C_2_005,C,2,0,1.6286569369986292,1.157063946235058,3.33146612176973,2.543460188465732,2.4367516094716635,3.913330639550332,4.310516313247459
C_2_006,C,2,0,3.38647404087231,3.04295167271116,3.213196372664359,0.1219406162469038,4.4044333035346455,4.495662496302992,4.510210030882159
C_2_007,C,2,0,2.362993673537046,1.6402857962252977,2.6077623761813307,1.848742268048656,2.08674838940141,3.007160025714866,4.672632670352759
C_2_008,C,2,0,0.5832723264651754,-0.2566744859577681,2.510586181574272,1.3410112096070994,4.282147101522519,3.1781443897630224,4.914873219680925
C_2_009,C,2,1,1.4365452800116936,6.293964335740403,1.4515282846076645,1.4982753514113605,5.629546696890854,7.29949088308733,8.433547520571176
C_2_010,C,2,0,3.1068388256182784,3.117422292343714,2.0656851758256205,1.3626826765550126,2.9997594627586834,4.622175507756685,4.459364509717823
C_2_011,C,2,0,2.679789320570075,4.29560664983306,2.4203215973568715,2.2731923608143285,3.1632449889855554,4.152465069398332,4.708685802082898
C_2_012,C,2,1,0.2261734512417486,2.3836194169669214,2.1489847496568752,0.9380968934531396,4.051427005165834,7.213300185409087,8.902932302270106
C_2_013,C,2,0,3.7846403798280113,3.923491322364052,2.297608723444428,2.6834398481763926,3.167477715824819,4.440014921020665,3.914786733912157
C_2_014,C,2,1,3.3475337888673597,5.014125400596207,1.7246800813450711,1.7412691418960171,5.14520902374692,8.456705068756033,8.639508239354106
C_2_015,C,2,1,4.279178734620623,4.981969783094956,4.084326399788234,1.0830403494600738,4.614026707942864,8.024303749978033,9.4580139051719
C_2_016,C,2,0,1.6203738986561451,2.370738860282722,4.352079207047587,1.4961943116555914,4.075156472256077,4.121773719782873,4.8066148228303005
C_2_017,C,2,1,2.230367223334593,2.079137866458177,2.1604538378446705,0.8827117611173759,5.580565392387897,8.294325643176071,8.662935541910215
C_2_018,C,2,0,0.6919286440608514,2.1996598071592537,2.6003585118989165,2.639031567811921,3.491693987486508,4.827278007289009,3.7697514221416233
C_2_019,C,2,0,5.271161962664859,0.0702197963132102,1.9658407176519463,1.2769241253249153,3.466861264491258,4.274364213316566,4.894866531389338
C_2_020,C,2,1,2.380682218241064,1.5586404444768138,3.812861050940575,1.8101199030962731,4.537538649237369,8.378329423906433,8.382624726338825
C_2_021,C,2,0,4.0844164901024325,2.490398847501,2.6349968912521557,1.1472205189930944,3.5257824793132224,4.270653278583176,4.529215581866849
C_2_022,C,2,1,1.7908844357659006,2.307538989973896,2.6273335079065943,-0.4093625862068433,3.6552178389736536,7.945923681039137,8.747907133987892
C_2_023,C,2,1,2.804801490416376,3.167676532443368,2.3263369967909857,2.563321968061417,4.911699151225435,7.605147355827753,8.2325665949135
C_2_024,C,2,0,0.0108093917874003,2.2781316588283347,2.326127347548435,0.3125046545806649,3.4007022165886958,4.411384570118028,4.499140899533099
C_2_025,C,2,0,1.6214160640415387,4.404561428708063,1.1996294547950412,2.453547266044181,2.433929358001421,3.995584236867267,4.190146423404823
C_2_026,C,2,1,3.8296936355000346,4.70122605003007,3.22553249149466,1.9526272734462735,6.386455939633555,7.926645608617738,9.645771918306638
C_2_027,C,2,0,0.5353202305318794,2.349191571904953,1.4860050933829587,-0.4274262307160632,2.4167943485293915,4.781628633697972,5.502105337709363
C_2_028,C,2,1,3.9402844311682648,4.612775916732731,3.084881879191959,0.2560108549351632,3.842590173422959,8.334883243713717,8.96847202261808
C_2_029,C,2,0,2.5215472698105783,1.568682845984578,2.329635138318335,0.982137495497139,3.441504177421053,4.6714842441327,4.845519323337499
C_2_030,C,2,0,0.7950613437696803,2.0204598842840427,3.294943126247764,0.5725059663661911,1.5091641452123197,3.329991061790198,4.709255299953435
C_2_031,C,2,1,1.9730034107179084,4.300040684427279,2.5330071723100125,-0.0389781022502284,3.9114362049,8.377937143655613,8.827886842899757
C_2_032,C,2,0,1.5261679041182334,1.0718005563443556,3.223070986166229,2.5262079254612093,1.8643457058844872,3.834963724659313,3.867640407917592
C_2_033,C,2,1,2.5381008275718724,3.045150701252485,1.6276472682219394,1.126779179940765,3.737829575556524,7.638602197739735,9.71511267480007
C_2_034,C,2,0,1.4298200425711347,1.002953019319958,2.809444716678548,2.1117955698084527,3.1020299743773747,3.832495397391277,4.249536373493421
C_2_035,C,2,0,1.0658901239943297,2.5126477845286006,1.975903476661606,1.0904679450974963,3.483265045459074,4.859413818271631,4.395672874157687
C_2_036,C,2,0,1.7192653718564783,4.098488517740867,2.3942179027151216,2.0003546693743317,4.128777851406526,4.623054713265226,4.222289571455688
C_2_037,C,2,1,1.3163878267386888,2.555540884258888,2.621749530525535,0.5015466110343803,5.269688737451777,7.748733640440528,9.012838577028376
C_2_038,C,2,0,0.488091784196154,2.6188975036715973,3.136291121774788,1.5803020975514157,4.18661500117629,3.616729660459566,4.053265719434808
C_2_039,C,2,0,2.039779396865802,1.4415138533781129,0.1803874983951279,2.344710942337213,3.6886549940817934,4.210181499586589,4.680807781026899
C_2_040,C,2,0,3.20359278194321,1.1898983934215228,2.523081741779299,1.7001905862666804,2.8448762847146085,4.0925371202669165,5.053438316723099
C_2_041,C,2,0,0.1882853686032939,1.0845067677352256,0.7055013591876227,1.042909733684518,4.129265212569507,5.019119887759352,4.161302943543438
C_2_042,C,2,0,2.1043851893299506,3.90778329380257,3.4068168345550958,0.2522540944158102,2.7612891518185574,3.4420020409043883,3.689917945526805
C_1_000,C,1,0,-0.8124452435016195,2.4930870366104982,-1.0227431945609098,0.3346007874159065,-0.4667879527921388,-0.8021589563358553,0.1352840065423748
C_1_001,C,1,0,-1.221431796418362,0.5378163979308159,-0.0537817838639116,0.5924228962268447,1.424224335860816,0.1477069020478103,-0.3545411685220075
C_1_002,C,1,0,1.0667970658932735,-0.7344276596182503,-0.7238791647067,-0.187589396359475,0.7434503599099447,0.164488357045131,-0.117148399950807
C_1_003,C,1,0,-0.6477121113633327,0.7547830916499771,2.58923609908786,-0.8323566624722316,0.2486319554914878,0.1981307812386254,0.68701922146743
C_1_004,C,1,0,1.8728771038310992,-0.3293770818041915,-0.3389985227889265,0.8215540337307072,0.7288001837110903,0.5716749776520595,1.252521011343544
C_1_005,C,1,1,-0.4747992051829917,1.80817234654056,1.413914504073961,3.035571215964803,2.166323281466351,4.987004554945044,4.926925550308672
C_1_006,C,1,0,0.4831274920322905,0.3194295375133459,0.4142073459643028,-0.2503050392615051,-1.0974338693981258,-0.0461953930488959,-0.3495125874431365
C_1_007,C,1,0,-0.2841037581965039,0.2946236885702969,-0.8497624043380492,0.5227929662962932,-0.0724296235516405,-0.2637756275002312,0.3343741431960678
C_1_008,C,1,0,-0.942527261407954,0.6434491482882845,0.6127120049824017,0.58335980042753,-0.9742202621724808,-0.8273353705240172,-0.96734446692372
C_1_009,C,1,0,0.734593803222191,-0.58141904597254,1.612735250859512,-3.0539825338465048,0.2152727158062411,0.3651462678865353,-0.0387705297059171
C_1_010,C,1,0,-0.193728216343509,-0.411797602423286,0.7657316807891802,0.2804051554173656,-0.5151490379330048,0.5418017495917806,0.7976254136092467
C_1_011,C,1,0,0.7540132258920584,-1.794649272768008,1.8910799934246287,-0.7578311843280482,1.2072368536333709,-0.0162913686636766,0.4476893543910938
C_1_012,C,1,0,-0.059114384021245,-0.4376597121631383,0.5880752332471231,1.8834663825387572,0.5486508423430845,0.8270363294896712,-0.3540498788540706
C_1_013,C,1,0,-1.357270319126798,-1.468427016721805,0.9568584607475576,-0.1674376606724626,-0.5859988509292053,0.2403457188079232,-0.494824116175928
C_1_014,C,1,0,-0.1275865539861337,-0.1365967174476045,0.5652012459803786,-0.841282674504138,0.0486554073600821,0.8952934343081079,0.5262301249141332
C_1_015,C,1,0,0.0649439618951756,-0.9828283293531668,1.2935683084333522,-0.1277558350924734,-0.9348242760132564,0.3707243027884775,0.202984207107245
C_1_016,C,1,0,1.1980786923514966,0.1196190915340616,2.8489117999519102,0.3348472230066574,0.0907001886333856,-0.4086737779124121,-0.1444725034814469
C_1_017,C,1,0,-1.1328362591689731,0.4899339550189083,1.3122405897176732,-0.5718165966374293,0.5235884495542309,-0.1921160794138922,0.3137947230679997
C_1_018,C,1,0,-0.0491623165841317,-1.467810851099195,1.1444412640801682,0.0808072228594266,0.3195669932365963,-0.5570124513464135,-0.0258428479918749
C_1_019,C,1,1,-1.6523484127875483,0.1162767499057394,0.6815853395647572,-1.7522601917003595,-0.2050450599065099,3.113446795383749,3.936662297953289
C_1_020,C,1,1,1.3143663254291449,-0.0244078339124703,0.5445196194353418,-0.3494274826069856,1.132151704478133,4.078084422671921,5.113594426260871
C_1_021,C,1,0,-1.3518537183008072,0.7871653633006123,2.4140693015964727,1.0762856290445302,0.4479181330865888,0.4649243899620963,-0.2785870592903323
C_1_022,C,1,0,-2.257949401354507,1.8052805297338947,-0.1622384521291713,2.588666146540595,0.3166083425380206,1.0995345253386972,-0.3248068478279591
C_1_023,C,1,0,-0.0740210428434215,0.9092576272772795,0.0368581527474007,1.0134319469153654,1.0473202675305933,0.1087107244524189,-0.4557623959299579
C_1_024,C,1,1,1.8821061983285576,0.59860794578669,1.2025488416549803,0.2709129646064552,0.3224729674131581,3.8210507962854,4.857178375576673
C_1_025,C,1,0,-1.9055586852648445,1.5640563851640534,0.5236895678041318,1.6313066745102818,0.5500574860323187,-0.3223213930290536,-0.1018256656329129
C_1_026,C,1,1,-0.8600444817355339,-0.6178010942679126,3.2561890524847383,1.2179098829409398,0.8871839130595411,4.491764531461317,5.096425793449855
C_1_027,C,1,0,-0.9290936138166016,1.5925640668686267,-1.416231926739252,2.2162796012768538,0.2405536259822938,0.3587313597636035,0.0556921450250543
C_1_028,C,1,0,-1.4118708079275042,-0.6593429263920821,1.3113621261276918,1.5126837977607213,0.4650741199892547,-0.030427436942055,0.7852021720524515
C_1_029,C,1,0,0.4742848604182309,-2.9131299093634118,1.6627104531029977,-0.0349735435912907,0.6099144938125913,0.3998671377487559,-0.13025195978933
C_1_030,C,1,1,-0.5092093063056071,3.7502775191927418,0.179506417688372,0.256924602100295,0.9293086850146872,4.233067333427332,4.468321195228048
C_1_031,C,1,0,-0.9018934205752528,1.682209497099973,0.3054228729269007,0.3745221068673829,0.259816086632428,-0.7074084828529417,-0.6288987685421155
C_1_032,C,1,0,0.729131748352889,-1.0621717910934905,1.3826099650027273,0.5202862491466917,-0.9056944137948502,0.5631020453894673,-0.2827391339324729
C_1_033,C,1,0,-0.9443932887108551,0.2055128243564281,2.57951310005298,0.4065088500673894,-1.084719464064604,0.3205384274721255,0.6059245689026205
C_1_034,C,1,0,0.5409751222259028,-0.2110426609960549,0.0294866272154998,-0.8496724695163362,0.5299003080593179,-0.0681023060361673,1.4988992162087986
C_1_035,C,1,1,-0.7142314648525541,1.0620829339477609,-0.2792222601896699,-2.720042679790633,1.324142795236008,3.6342196919645424,4.06670079011956
C_1_036,C,1,1,-1.0151731427691115,-0.5911774001445805,2.272469579901002,-0.90705154628963,0.0410022508960734,4.820661384884341,4.289307758066323
C_1_037,C,1,0,-2.294311611488653,-0.7007599984577214,2.47374325866717,-2.402925743774736,-0.6618157541240861,0.9012595089087052,0.289111143320894
C_1_038,C,1,0,2.326503483639661,0.5137121696148725,0.6149684086445556,0.2296545296877555,0.1066362381835519,1.1141463691817444,0.4345391815431667
C_1_039,C,1,0,-0.4003237901637458,0.2523681278101434,-1.2637867750882357,0.1427447839051254,1.39644266130759,-0.4074987727219024,-0.1242575206266298
C_1_040,C,1,0,0.3049167099355364,1.2711010756969066,2.401864469136595,-1.970666849074053,0.9362727521594576,-0.2201416252303183,0.1411527265290458
C_1_041,C,1,1,0.461188113774001,1.0487121148713514,1.101469610979049,0.7901588980557305,2.088916938292368,4.387511523754412,4.019946509216591
C_1_042,C,1,1,0.6999521962590785,3.4287075503001856,2.423898277176077,1.007622166108599,-0.1179947190894179,3.3039892554906283,4.57396053718758
C_1_043,C,1,1,0.5621080992179656,0.2214876592276773,1.2565181327783812,0.0658263248760898,1.3601045449332028,3.6469507320211023,5.231432073689241
C_1_044,C,1,0,2.385271299003373,0.2845744373856136,0.5743534537692789,2.209133728976951,0.4551444827623283,-0.7916497445370805,0.8418162599319707
C_1_045,C,1,0,-1.298658238696434,-1.994714147534256,0.4980873129102499,2.4744212161240013,0.4049015062475577,1.083322709160584,0.0917253938876059
C_1_046,C,1,1,-1.4468276326227212,-0.346275696106714,2.7734450179316785,-1.5684643171906951,1.782080316007629,4.506969428507745,4.673752520113566
C_1_047,C,1,0,-1.2649495856054436,1.4081392505468855,2.384451277998556,1.4222554128892202,-0.1448571985678741,0.3479395028102097,0.3228438489434532
C_1_048,C,1,0,-1.6683862621981826,-0.9777932250761976,-1.187849618778919,0.675359209945017,1.5426902050703355,0.2189578539129262,0.6045170235388555
C_1_049,C,1,0,0.933702565602428,0.5701288755022014,0.0137450188517039,0.6487396062848004,1.3065629849362823,-0.0922861936807336,0.3355153723042795
C_1_050,C,1,0,1.0254727619221962,-0.0581686924163127,2.727078828037984,1.2814408126634185,-0.052465092749208,-0.1387224038720072,-0.2872478379425085
C_1_051,C,1,0,-1.201644431437908,-1.0679367686987906,0.5827065460290103,-0.7412804712016977,-0.7167003394117519,0.5673998318015542,0.4522097485811322
C_1_052,C,1,0,-1.7380447205787397,-0.3586506466738572,-0.4104734036375854,-0.6264433590859568,1.7734638374503189,-0.2927892869206336,0.4857861729838253
C_1_053,C,1,0,-0.4434958164263685,-0.5275432163646441,0.9544657373193304,-0.908535940090344,-0.4195470141710647,0.7253164782773026,-0.2073002622684561
C_1_054,C,1,0,1.7389048473454918,-0.483161278447863,0.8416332027883119,-0.7864821998369592,1.1315516893537343,0.0108664030928721,-0.3083991629825779
C_1_055,C,1,1,-3.024461772247895,1.7704011807904356,1.2026549647063285,-0.1649145490907055,3.089143058456224,3.625270787846312,5.123703206708919
C_1_056,C,1,0,0.6582834612698434,0.6987039659209873,0.4704371168637637,-1.6872958427141724,-0.7463172609571036,0.7726856771515516,0.290657946893762
C_1_057,C,1,0,-1.3446940343107316,-0.5904240965833965,0.639923005260717,-1.17541345148712,0.3106997655546497,0.0708666303732355,0.5829335375845403
C_1_058,C,1,1,1.8004589331765928,0.0174049836409851,0.8440922444489769,0.6616362166704216,1.134396722625672,4.256203862295243,4.83388296630151
C_1_059,C,1,1,-0.84740492609594,1.258231382818069,1.633906646478676,-0.165149030839578,1.8349341434575464,3.698525879364164,4.416819168311128
C_1_060,C,1,1,0.1432302159801993,0.859472443450265,0.4872601325541795,0.4076707401993826,1.6805120427117437,2.8053463025908814,4.539568753309041
C_1_061,C,1,1,-1.382848875799454,2.0348993174519654,1.0103557012493516,-2.451170140258297,3.0243845308990616,4.120425963691163,4.172599584251968
C_1_062,C,1,1,-0.7215723131226217,3.7693897707459625,1.1559261044400764,-1.0171535394963602,1.9771172104380696,3.408642006900851,4.496842520926745
C_1_063,C,1,1,2.232298953807648,1.8522414396553617,2.6057409063541206,-0.759936748905996,1.411547047812156,4.495651993317294,4.513766550145906
C_1_064,C,1,0,1.0257233573625733,-0.0096658112592421,1.3234111340901604,0.1942704651627188,1.0642385116809605,-0.5342002111546997,0.0546306259963718
C_1_065,C,1,0,-0.5020851901883445,-0.1496809269969242,0.8402997198553074,-0.5709247297154985,-0.1069725759185505,-0.6537465907904787,0.8157649465373313
C_1_066,C,1,0,-1.0877154627553198,-0.8864761297248642,1.486187970654596,1.2926236766580526,-0.2579714976872274,0.2712937535872095,-0.4291070834132248
C_1_067,C,1,0,-2.367258920639768,-0.9340538746127098,1.356118286876054,0.0630599526861938,1.974391703202968,0.374208180450109,0.1526651775605585
C_1_068,C,1,0,-0.4920708898762304,-1.023604715879053,2.037834856590392,0.181230841041128,-0.5775481498268241,0.3231774709530218,0.0428006425416064
C_1_069,C,1,1,0.4613709342671275,0.5388683995018958,1.8065132124330097,-0.0751366248042844,0.9505967946838606,3.228943439630094,5.286605394189068
C_1_070,C,1,0,-0.105067947293105,-0.4279190502093782,2.7439106955512638,1.026144947471653,0.119904509413028,0.6295001101344639,0.3207430229215375
C_1_071,C,1,1,0.3827600900297873,1.7474018451934872,2.644617046333108,-0.6565566836603287,0.5179172103874985,3.216017201179981,4.591344974547379
C_1_072,C,1,1,-0.9022620340336576,0.5502268359568019,1.258998590843636,1.3413438312561663,-0.3656056067886797,3.740450786296599,5.152884631449243
C_1_073,C,1,0,-0.0828423567070224,-0.2051883050625166,0.5354903581278967,0.6793410477523679,0.9058546992792504,-0.37485878946393,0.0307480590193716
C_1_074,C,1,1,0.4516582755811176,-0.3148540574537409,2.182555753424904,0.1212135094451381,0.740555866881975,3.7401651626263432,4.522193319742661
C_1_075,C,1,0,1.6132025472539715,1.7424868546533534,1.466629032389274,0.1835354974278403,-0.3970898588927868,0.5675321667640936,0.8372284114813301
C_1_076,C,1,0,2.333416817940453,0.5601352884054845,0.8554310340637934,0.8059790765324888,-0.2051676456037041,-0.0668423735364174,0.6017462440728495
C_1_077,C,1,0,-0.1712362836472395,1.8971666544192087,-0.5269515315492654,1.406939075879515,-0.7587205507158914,0.4518437092798341,0.9593200639705722
C_1_078,C,1,1,-0.4578824389698582,1.814277976618764,-0.5323738423403992,1.1370052279431198,0.5473988596492839,4.395004187961081,5.398887060502146
C_1_079,C,1,1,0.4187723377975454,2.5141679864617386,1.6482585506951404,0.3699256711691612,1.4869168872712486,2.9449323099422866,4.925748217960249
C_1_080,C,1,1,-0.2595265940680462,0.70254880536085,2.0708422654620238,1.0228198578277363,3.441844050245967,3.3378560272685798,4.785625325133042
C_1_081,C,1,0,-0.9280422696828114,0.773963643885815,1.7534354820920952,0.2898373232415591,0.7097181707514219,-0.0031729722684693,-0.2763909408223098
C_0_000,C,0,0,-0.0733126899026779,2.8512251807769062,-1.2871717634638586,1.5864997347255485,0.6266105604277309,-0.2020693190733011,0.4110142946617407
C_0_001,C,0,0,-1.304130538940394,-1.2770988204937015,1.0373438424431685,-0.0180334056273981,-1.2991079906860112,0.2223470402958611,0.0950559461517449
C_0_002,C,0,0,0.757633438943772,1.2406974656451406,-0.5341573155682765,-2.582693967749813,-0.0480581810168612,-0.9152949142045111,0.3430756860521896
C_0_003,C,0,0,-0.1298944364800966,1.7941300984112285,0.3884215217738087,1.6949305468478255,-1.0106438036875884,0.4618936039450327,0.099720274180217
C_0_004,C,0,1,0.8125103835749408,1.4037159639563626,0.7666913746683316,-0.0421221252454155,2.0024268955169795,4.276074862416944,4.397593474137764
C_0_005,C,0,1,0.2713249550366606,1.7612289860036343,-0.4524864355697198,-1.6483361993300276,1.1371581772765285,3.7856835603702335,4.214652044115399
C_0_006,C,0,0,-0.9090680590655154,1.347863642598618,-0.5913250489834989,-0.2392847310411511,-0.0005991924374748,-0.653302262093172,0.3392736887820404
C_0_007,C,0,0,-1.1849494496860649,-0.6969571342432599,-2.073052743223515,-1.0910863905968935,-0.0978800682705046,0.0644668686215025,0.6331437965207208
C_0_008,C,0,0,-0.2965950054056762,0.4490875916164907,-0.9167405457459962,2.6468722832550413,-0.502843096117008,-0.1714978277093823,-0.0300522680103426
C_0_009,C,0,0,-0.685950421784765,-0.9230626649401396,-1.8025420591537435,0.6407912193982771,-1.3058603413423089,0.3674024679975906,0.2860496808352917
C_0_010,C,0,0,0.2923766665119695,-0.7184918079356284,0.4373571314678932,-1.9462537974013707,0.4718568291072703,0.0231479987354059,0.6795086770002192
C_0_011,C,0,0,-0.0055396289970492,-0.6551045135768053,0.0614169160616359,0.6987784215917945,-1.1934714939533244,0.4364407839158852,-0.304676204774726
C_0_012,C,0,0,-1.7028834349034117,-0.1481684854555184,0.914052069072646,-0.4875985417839973,-1.0320210386104507,-0.1679422800124927,-0.1123376997797946
C_0_013,C,0,0,0.0839016242854396,0.1672231190317173,0.3565422311893186,2.415896567123353,-0.2632599903377123,0.8109355396820478,-0.4106716027370108
C_0_014,C,0,0,-1.6785755214259466,0.4947598111963956,-0.6347577186157765,-1.298720778455238,-0.6159901074045733,-1.075205500598417,0.6021554939566229
C_0_015,C,0,0,-0.7705970318991007,-1.5208637843437487,0.3462010657483526,-2.80360619922691,0.1826847912262822,-0.4847746386178684,0.1264497118958277
C_0_016,C,0,0,-0.3679420115223092,2.136556951496721,-0.3904251137498844,0.0992219917882034,0.8425259604995895,0.3213910349863819,-0.1328289799969284
C_0_017,C,0,0,-2.5940915973891387,1.249229891768173,0.6090616906347722,-0.4219852125889531,0.1874966325626642,-0.6967375805531583,-0.6877493396779288
C_0_018,C,0,0,0.1143843098249766,0.7899580709530204,0.3153729657894087,-0.5022978424420963,0.1542679059415933,0.4509202534064201,0.0019869531090793
C_0_019,C,0,0,0.1887291871429188,-0.380350118817603,-0.9885732284276032,-2.6675353667002217,-0.0122935003212221,-0.5677986901762251,0.4767978672095442
C_0_020,C,0,0,-0.197530241780841,-0.0849461165326779,0.0021990796631748,0.555363456073336,0.7228895035606693,0.1449318783500638,-0.0307451189372542
C_0_021,C,0,0,-0.5303965905894927,0.6152772150640229,0.0553340467508736,2.1437863816014677,-1.5148907263282785,-0.2229058080001319,0.07824633343959
C_0_022,C,0,1,0.0329954248648249,1.4023485977928625,0.0422890477435974,-2.5666381269761445,1.6512679697396324,3.66792687636524,4.976199972773395
C_0_023,C,0,0,-1.220674335763821,-1.799218356054269,0.8949065759978173,1.4798240171313923,-0.8114617744809558,0.1583867423473198,-0.4826787447505697
C_0_024,C,0,0,-0.3371254621610148,0.8079279481448487,1.71305090070339,-0.6895266296199946,-1.0553859475405514,0.0437953099383551,0.1225870199573602
C_0_025,C,0,0,-0.6907647543935773,3.147250834976044,-0.3677337130496838,2.955438324332949,-0.0076795935049359,-0.1043421271974822,0.3547157893637815
C_0_026,C,0,0,0.1146067408592484,-1.9816007214938796,-0.3506984830669357,0.5577173536426957,-0.3539383053421597,1.1337415782783955,-0.2965702321980358
C_0_027,C,0,0,-1.5051701119310714,1.077827431532055,-2.2480631778791014,-0.2204736065498004,0.4742934817359612,0.0687242447324039,-0.309776874986206
C_0_028,C,0,0,0.29448738626393,0.4084736802980775,-0.1289194068338564,1.4038204202969264,0.9296743315655488,-0.385560609105151,0.2144115418011972
C_0_029,C,0,0,0.1790236168470872,-0.1119623968946655,-0.4361827001745741,0.6738827310420565,-1.9942644449999611,0.5373627707737564,0.0276957971872557
C_0_030,C,0,0,-0.1769535402234046,1.4876892154703192,-2.161179147548235,-0.7199245930843358,-0.0703461214459887,0.50323503343689,-0.0095580254252295
C_0_031,C,0,0,-0.5490060288578612,-1.2682794412010594,0.2884936692111808,0.8997645541775454,1.6384325940061395,0.6654322661229538,0.1409699636596056
C_0_032,C,0,0,0.6904248655876406,0.1784396857015426,0.5910132047849933,-0.6323899513631803,0.6992543521866641,0.9205386671054416,0.1147957199009144
C_0_033,C,0,0,-2.0807521334923305,1.5887067136010218,-0.7341067371890957,-2.212301300776823,1.2258985285719195,-0.3647791683960347,-0.3028169532605025
C_0_034,C,0,0,0.5755666726814003,-0.2031125639804178,-0.3726123292600554,2.557672057746768,0.0727392333814839,0.6115790777016205,-0.2151773883353681
C_0_035,C,0,0,0.3037968327379652,-0.4432598651065521,-0.9664838127721675,-0.4220462367845532,-1.2402761322113167,0.6369965831197671,0.2654565169913079
C_0_036,C,0,0,0.3542203656682694,0.1350435959201135,0.7625421251447387,-0.7389324760300024,-0.9616793643335062,0.1006897602191377,0.6067660451243975
