roi_id,wafer,z_true,direct_label,p_normal,p_surface,p_subsurface
E_2_038,E,2,2,0.2606444984682793,0.1260264636955332,0.6133290378361874
E_2_039,E,2,1,0.0823366418714212,0.591822863414339,0.3258404947142397
E_2_040,E,2,1,0.10614314704723,0.5936079783084744,0.3002488746442954
E_2_041,E,2,2,0.1315124992049154,0.137626409008211,0.7308610917868735
E_2_042,E,2,2,0.0442715731872031,0.0430997407095363,0.9126286861032604
E_2_043,E,2,0,0.6113465071020355,0.1648787258849999,0.2237747670129645
E_2_044,E,2,2,0.0939514856820921,0.1129471587547123,0.7931013555631955
E_2_045,E,2,2,0.0231830094590528,0.0462296961225967,0.9305872944183504
E_2_046,E,2,1,0.1704168385723875,0.5114242739196695,0.318158887507943
E_2_047,E,2,0,0.5496547153289839,0.2027596642535907,0.2475856204174253
E_2_048,E,2,2,0.1906040088137602,0.1016329852867873,0.7077630058994524
E_2_049,E,2,2,0.1739954017096821,0.3228468001340142,0.5031577981563037
E_2_050,E,2,2,0.1037237753882995,0.1430199020553382,0.7532563225563622
E_2_051,E,2,2,0.0328495965617552,0.044632271515666,0.9225181319225788
E_2_052,E,2,2,0.1582265203345551,0.2135076414755168,0.6282658381899281
E_2_053,E,2,2,0.2511438902362981,0.2034947983948696,0.5453613113688323
E_2_054,E,2,0,0.8008250380914584,0.104004147355527,0.0951708145530145
E_2_055,E,2,2,0.1506619680935362,0.2375310841637398,0.6118069477427239
E_2_056,E,2,2,0.1664327855011703,0.1015071505373414,0.7320600639614883
E_2_057,E,2,1,0.123498038959487,0.5166452626140453,0.3598566984264676
E_2_058,E,2,1,0.1076826721186251,0.6207241792556875,0.2715931486256873
E_2_059,E,2,2,0.1736093874703904,0.0823198353315003,0.7440707771981092
E_2_060,E,2,2,0.1176494467975573,0.1051352789915061,0.7772152742109365
E_2_061,E,2,1,0.080542535854807,0.513251028402418,0.406206435742775
E_2_062,E,2,2,0.0881684813036473,0.1817163209897859,0.7301151977065667
E_2_063,E,2,1,0.0369439527842708,0.8170493521591812,0.1460066950565479
E_2_064,E,2,2,0.1456697099116089,0.1904362552698251,0.6638940348185659
E_2_065,E,2,1,0.0277500515610059,0.8723635599228589,0.0998863885161352
E_2_066,E,2,2,0.1698865278537739,0.1851099459108288,0.6450035262353973
E_2_067,E,2,2,0.1226551940896708,0.0708132075391703,0.8065315983711587
E_2_068,E,2,2,0.259895363550654,0.119568843890454,0.6205357925588919
E_2_069,E,2,2,0.1572361371119838,0.159550246659683,0.6832136162283331
E_2_070,E,2,1,0.1184956942043241,0.6199494755872366,0.2615548302084393
E_1_000,E,1,1,0.2508042332089746,0.4978213727766037,0.2513743940144216
E_1_001,E,1,1,0.1294511924188238,0.8062240454616874,0.0643247621194887
E_1_002,E,1,1,0.2224177981540789,0.5914278376916728,0.1861543641542482
E_1_003,E,1,1,0.1366288567089794,0.7868253720429441,0.0765457712480764
E_1_004,E,1,2,0.0246078052766659,0.1523514351835229,0.823040759539811
E_1_005,E,1,2,0.0554156963457879,0.4342245623134222,0.5103597413407898
E_1_006,E,1,0,0.6915668331889159,0.1426957186207069,0.1657374481903772
E_1_007,E,1,1,0.2237905303709075,0.5229050153820541,0.2533044542470383
E_1_008,E,1,0,0.5401966118313618,0.2688557518684248,0.1909476363002133
E_1_009,E,1,2,0.1726895801077498,0.3134101556301039,0.5139002642621463
E_1_010,E,1,1,0.0822558390147726,0.8225685119043304,0.0951756490808969
E_1_011,E,1,2,0.1474500647238915,0.2453781491002478,0.6071717861758605
E_1_012,E,1,1,0.0518344828813988,0.905534590669424,0.0426309264491772
E_1_013,E,1,1,0.0514141808256435,0.9134037013769534,0.0351821177974031
E_1_014,E,1,0,0.8703866064458033,0.0866324898305432,0.0429809037236534
E_1_015,E,1,2,0.0291703180857417,0.1413435970665902,0.829486084847668
E_1_016,E,1,1,0.3219777442533494,0.4843485990220366,0.1936736567246138
E_1_017,E,1,1,0.0442328741113257,0.8647280182410118,0.0910391076476624
E_1_018,E,1,1,0.0504018910777692,0.9147599276932528,0.034838181228978
E_1_019,E,1,1,0.2281441003092967,0.4865020934604074,0.2853538062302959
E_1_020,E,1,2,0.1261940653654118,0.3854525323679884,0.4883534022665997
E_1_021,E,1,1,0.1105573853200894,0.7174094184192648,0.1720331962606457
E_1_022,E,1,1,0.121871914575761,0.6495802811015721,0.2285478043226669
E_1_023,E,1,2,0.062686419202304,0.2143831040153988,0.7229304767822972
E_1_024,E,1,1,0.2009378387255461,0.4954978888950426,0.3035642723794112
E_1_025,E,1,0,0.819125194007713,0.1046257495538038,0.0762490564384832
E_1_026,E,1,0,0.8628731644292372,0.0484847390429936,0.0886420965277691
E_1_027,E,1,1,0.0348581758820468,0.8927655311030349,0.0723762930149182
E_1_028,E,1,1,0.093514326260586,0.7851211262176028,0.1213645475218111
E_1_029,E,1,0,0.6032426163558037,0.2440501208081427,0.1527072628360535
E_1_030,E,1,1,0.1095941590551937,0.7629889806445125,0.1274168603002937
E_1_031,E,1,1,0.1742775576495755,0.7116340694197917,0.1140883729306327
E_1_032,E,1,2,0.1377651030808243,0.2292072009061359,0.6330276960130398
E_1_033,E,1,1,0.0514468080296257,0.9246273135646814,0.0239258784056928
E_1_034,E,1,2,0.2237006117329918,0.3514780371421137,0.4248213511248945
E_1_035,E,1,1,0.0434390929617528,0.9168398098126216,0.0397210972256255
E_1_036,E,1,2,0.2239100062150506,0.3505935487446722,0.4254964450402771
E_1_037,E,1,1,0.0311067562096475,0.89881061328019,0.0700826305101624
E_1_038,E,1,1,0.0931300905456307,0.7642833301901462,0.1425865792642231
E_1_039,E,1,1,0.0543275570358116,0.8575173822271186,0.0881550607370698
E_1_040,E,1,2,0.1363099533585789,0.3929637719315211,0.4707262747098998
E_1_041,E,1,1,0.1103431887351423,0.6829579788551999,0.2066988324096577
E_1_042,E,1,1,0.0276736189013661,0.9374517300670968,0.034874651031537
E_1_043,E,1,1,0.0744241355829262,0.8109752111159257,0.114600653301148
E_1_044,E,1,1,0.1058165745620472,0.7946962530573715,0.0994871723805812
E_1_045,E,1,2,0.0941459479463651,0.3785919030471552,0.5272621490064797
E_1_046,E,1,2,0.0472556555197732,0.2790958290241894,0.6736485154560373
E_1_047,E,1,1,0.2182567281972646,0.6448081401256742,0.1369351316770611
E_1_048,E,1,1,0.2083606961268095,0.563550573270305,0.2280887306028854
E_1_049,E,1,1,0.0690411840736932,0.8605249368793072,0.0704338790469995
E_1_050,E,1,1,0.3288522131137012,0.5230078309851879,0.1481399559011109
E_1_051,E,1,1,0.110083609433085,0.7096321152319919,0.1802842753349231
E_1_052,E,1,1,0.1959472166559197,0.5587010634559003,0.2453517198881799
E_1_053,E,1,1,0.1890078966866289,0.7248109163295404,0.0861811869838306
E_1_054,E,1,1,0.1311779972990953,0.8059719631280832,0.0628500395728215
E_1_055,E,1,2,0.0354132107952463,0.3060558917837934,0.6585308974209603
E_1_056,E,1,1,0.3261058851863058,0.5070356431685162,0.1668584716451779
E_1_057,E,1,1,0.0958146995868269,0.807114793126692,0.097070507286481
E_1_058,E,1,1,0.0602469475050127,0.8371643105611819,0.1025887419338053
E_1_059,E,1,2,0.1162713061199893,0.1945579879276286,0.6891707059523821
E_1_060,E,1,0,0.5628432185246157,0.1454244780501097,0.2917323034252745
E_1_061,E,1,1,0.1531884723408572,0.5940090193596799,0.2528025082994629
E_1_062,E,1,1,0.1632708433539425,0.6562908876351161,0.1804382690109413
E_1_063,E,1,1,0.1277472571988706,0.8032524984796323,0.069000244321497
E_1_064,E,1,0,0.73526509541164,0.1070596621076821,0.1576752424806778
E_1_065,E,1,1,0.2307113542405154,0.4935318756784034,0.2757567700810812
E_1_066,E,1,1,0.2010126972960043,0.6348295571552109,0.1641577455487846
E_1_067,E,1,2,0.0288210700577415,0.151971169666466,0.8192077602757925
E_1_068,E,1,2,0.0594331771812833,0.1908428998766871,0.7497239229420295
E_1_069,E,1,2,0.0869385376036682,0.4813612347290991,0.4317002276672326
E_1_070,E,1,1,0.1290218044126498,0.634339248882454,0.2366389467048961
E_1_071,E,1,2,0.0490315509777941,0.3324579963091161,0.6185104527130897
E_1_072,E,1,1,0.1506232455607124,0.7563198773796591,0.0930568770596284
E_1_073,E,1,1,0.2118646395127934,0.631007120029489,0.1571282404577175
E_1_074,E,1,2,0.0887763509504122,0.1459296230104936,0.7652940260390941
E_1_075,E,1,1,0.0418271820421932,0.8629240547293251,0.0952487632284816
E_1_076,E,1,1,0.0626158815840041,0.8291304211980843,0.1082536972179115
E_1_077,E,1,1,0.1971471744541178,0.5626471473958594,0.2402056781500227
E_1_078,E,1,1,0.1015008600067651,0.8127466812186346,0.0857524587746002
E_1_079,E,1,2,0.0832284510964062,0.4843633022275678,0.432408246676026
E_1_080,E,1,1,0.1562508296860246,0.6669508693465651,0.1767983009674102
E_1_081,E,1,1,0.0727654851942686,0.8765590793999973,0.050675435405734
E_1_082,E,1,1,0.095736016247734,0.8360497303911577,0.0682142533611082
E_1_083,E,1,2,0.1147472199006843,0.2369126163100781,0.6483401637892375
E_1_084,E,1,1,0.166739893687048,0.6867813832118829,0.146478723101069
E_1_085,E,1,1,0.109939973217694,0.6628343408589814,0.2272256859233245
E_1_086,E,1,1,0.111409996697672,0.8343218056285542,0.0542681976737738
E_1_087,E,1,2,0.0574574370862364,0.2324321572155415,0.710110405698222
E_0_000,E,0,0,0.7996063536303092,0.0635326114578985,0.1368610349117923
E_0_001,E,0,0,0.7408603012540145,0.1240144945430871,0.1351252042028984
E_0_002,E,0,0,0.8005642269684012,0.0630016428175887,0.13643413021401
E_0_003,E,0,0,0.8156051808595413,0.0746590360304067,0.1097357831100519
E_0_004,E,0,0,0.9631309722854268,0.0239064388971491,0.0129625888174239
E_0_005,E,0,0,0.750146025099878,0.123473886306886,0.1263800885932359
E_0_006,E,0,2,0.1742094143298967,0.1270958314191998,0.6986947542509034
E_0_007,E,0,0,0.8026434434630868,0.0719946780721813,0.1253618784647318
E_0_008,E,0,0,0.9330393923106916,0.0413999983081249,0.0255606093811834
E_0_009,E,0,0,0.9496169622902088,0.0190482840947663,0.0313347536150248
E_0_010,E,0,0,0.8850717986564355,0.0361620819992938,0.0787661193442706
E_0_011,E,0,0,0.7585185327256472,0.0926510366389985,0.1488304306353542
E_0_012,E,0,0,0.7436002605253437,0.1750580601045507,0.0813416793701056
E_0_013,E,0,0,0.6911550834778287,0.1352745734713146,0.1735703430508566
E_0_014,E,0,0,0.7322306768530199,0.0820892026612388,0.1856801204857412
E_0_015,E,0,2,0.105799230044622,0.0914217050958965,0.8027790648594815
E_0_016,E,0,0,0.7552761302841859,0.1161066371846417,0.1286172325311723
E_0_017,E,0,0,0.7293183635695747,0.1182806331165201,0.1524010033139051
E_0_018,E,0,0,0.8105418199545648,0.0960445478660052,0.0934136321794299
E_0_019,E,0,0,0.6737174984753208,0.221816456472883,0.1044660450517961
E_0_020,E,0,0,0.8051769456424089,0.0606519451456658,0.1341711092119252
E_0_021,E,0,0,0.8312387443252166,0.0966196733782989,0.0721415822964844
E_0_022,E,0,0,0.6635811369938738,0.1098591185017918,0.2265597445043343
E_0_023,E,0,0,0.8191255744076467,0.0646004127166864,0.1162740128756669
E_0_024,E,0,0,0.755583959133128,0.0771285362692262,0.1672875045976457
E_0_025,E,0,0,0.703493989902416,0.168286814851136,0.128219195246448
E_0_026,E,0,0,0.891030872913791,0.0428137015478538,0.0661554255383551
E_0_027,E,0,1,0.0563094529263024,0.8855257390847716,0.0581648079889259
E_0_028,E,0,0,0.9257210934483832,0.0288643544627051,0.0454145520889116
E_0_029,E,0,0,0.8370164245824361,0.0737744050734563,0.0892091703441075
E_0_030,E,0,0,0.7407999717662381,0.1719132623036334,0.0872867659301284
E_0_031,E,0,0,0.8984825550033089,0.0325632630381538,0.0689541819585373
E_0_032,E,0,0,0.794971548408631,0.1366877497799072,0.0683407018114617
E_0_033,E,0,0,0.7704925673312685,0.0968699650543906,0.1326374676143408
E_0_034,E,0,0,0.9246885505088636,0.0503696365433062,0.0249418129478302
E_0_035,E,0,0,0.7140377696093502,0.1132708818546566,0.1726913485359931
E_0_036,E,0,0,0.7240882603128524,0.1698083864682609,0.1061033532188866
E_0_037,E,0,0,0.9581671030638867,0.0239643542788443,0.0178685426572689
E_0_038,E,0,0,0.8837804615877084,0.0738021798828767,0.0424173585294148
E_0_039,E,0,0,0.913607626232362,0.0426790155007608,0.0437133582668771
E_0_040,E,0,0,0.8842231940251611,0.0711582812109362,0.0446185247639025
E_0_041,E,0,0,0.8156219774664661,0.0622015747284122,0.1221764478051215
E_0_042,E,0,0,0.889085657725964,0.0598401921125123,0.0510741501615235
E_0_043,E,0,0,0.7878730831253391,0.1150892162623129,0.0970377006123479
E_0_044,E,0,0,0.7209773532239405,0.0944043004051503,0.1846183463709091
E_0_045,E,0,0,0.6807535994318707,0.2127617004811434,0.1064847000869858
E_0_046,E,0,0,0.6685721950034802,0.2102384924582115,0.1211893125383082
E_0_047,E,0,0,0.8782563151517324,0.0780264150183074,0.0437172698299601
E_0_048,E,0,0,0.7907570801862916,0.1402492543852423,0.068993665428466
E_0_049,E,0,0,0.8071008266412959,0.0939403980499803,0.0989587753087237
